trade_id,timestamp,trade_date,strategy,ticker,side,quantity,price
683,2025-11-11 14:50:00,2025-11-11,HEALTH,KBJ,BUY,711,56.76
684,2025-12-02 15:52:00,2025-12-02,HEALTH,VQW,SELL,736,52.04
685,2025-10-07 10:26:00,2025-10-07,TMT,KFZ,BUY,450,102.06
686,2025-10-09 13:12:00,2025-10-09,HEALTH,KXL,BUY,60,211.33
687,2025-12-04 10:53:00,2025-12-04,CORE,ZJO,BUY,601,136.97
688,2025-11-20 10:35:00,2025-11-20,CORE,AFN,SELL,499,205.87
689,2025-11-14 14:13:00,2025-11-14,CORE,CQU,SELL,143,40.62
690,2025-12-17 11:58:00,2025-12-17,CORE,WIR,BUY,168,63.93
691,2026-01-15 14:50:00,2026-01-15,TMT,ZQO,BUY,706,198.62
692,2025-10-08 12:28:00,2025-10-08,CORE,SEJ,SELL,499,207.49
693,2025-11-18 14:45:00,2025-11-18,TMT,GCH,BUY,655,248.25
694,2026-01-23 15:08:00,2026-01-23,CORE,FHC,SELL,459,177.62
695,2026-01-21 12:30:00,2026-01-21,TMT,QCL,BUY,513,57.65
696,2025-12-11 14:23:00,2025-12-11,CORE,AFQ,BUY,131,74.42
697,2025-12-01 12:00:00,2025-12-01,TMT,YIC,BUY,606,224.2
698,2026-01-02 10:13:00,2026-01-02,CORE,QCL,SELL,75,56.21
699,2026-01-13 14:40:00,2026-01-13,CORE,GCH,BUY,380,254.02
700,2026-01-22 14:33:00,2026-01-22,CORE,USN,SELL,605,108.15
701,2026-01-20 10:20:00,2026-01-20,CORE,YIC,SELL,701,175.51
702,2025-10-06 10:21:00,2025-10-06,HEALTH,SEJ,BUY,616,201.55
703,2025-10-13 12:53:00,2025-10-13,CORE,FAI,BUY,329,179.8
704,2026-01-01 14:55:00,2026-01-01,HEALTH,XWH,SELL,155,118.87
705,2025-10-16 14:29:00,2025-10-16,HEALTH,GCH,BUY,101,232.69
706,2025-12-22 11:01:00,2025-12-22,CORE,FGY,SELL,412,150.14
707,2025-12-31 11:29:00,2025-12-31,CORE,RVU,BUY,399,230.44
708,2025-11-11 09:50:00,2025-11-11,TMT,QPE,SELL,215,233.19
709,2026-01-30 10:51:00,2026-01-30,HEALTH,FGY,BUY,266,140.95
710,2026-01-21 12:30:00,2026-01-21,HEALTH,YIC,BUY,553,173.7
711,2025-10-13 13:01:00,2025-10-13,CORE,FGY,SELL,698,150.74
712,2025-11-20 11:01:00,2025-11-20,CORE,GPX,BUY,222,32.43
713,2025-10-01 10:43:00,2025-10-01,HEALTH,ZQO,BUY,703,158.85
714,2026-01-09 13:34:00,2026-01-09,HEALTH,SEJ,BUY,677,244.64
715,2025-11-10 13:29:00,2025-11-10,HEALTH,ZJO,BUY,653,132.51
716,2025-10-15 10:40:00,2025-10-15,HEALTH,GNE,SELL,711,91.94
717,2025-12-31 09:52:00,2025-12-31,HEALTH,NCB,BUY,755,156.97
718,2025-12-22 15:33:00,2025-12-22,TMT,CWP,BUY,490,34.38
719,2025-12-29 13:49:00,2025-12-29,CORE,CQU,BUY,592,36.47
720,2025-12-24 13:28:00,2025-12-24,CORE,XCK,SELL,415,213.21
721,2025-11-20 11:10:00,2025-11-20,CORE,FGY,SELL,534,164.18
722,2026-01-12 11:00:00,2026-01-12,HEALTH,CWP,SELL,223,33.41
723,2025-10-03 12:44:00,2025-10-03,CORE,GCH,BUY,321,232.03
724,2026-01-26 13:37:00,2026-01-26,TMT,VAU,BUY,716,195.14
725,2025-10-06 11:30:00,2025-10-06,CORE,FAI,SELL,380,157.98
726,2025-11-17 14:28:00,2025-11-17,TMT,QPE,BUY,619,229.28
727,2026-01-19 10:08:00,2026-01-19,HEALTH,SIE,BUY,710,190.29
728,2026-01-06 15:02:00,2026-01-06,TMT,ZQO,BUY,269,200.78
729,2025-12-05 15:33:00,2025-12-05,TMT,VQW,SELL,281,52.24
730,2025-10-08 12:33:00,2025-10-08,TMT,FGY,SELL,490,141.7
731,2025-11-06 10:11:00,2025-11-06,CORE,XWH,BUY,467,131.47
732,2025-12-08 11:15:00,2025-12-08,HEALTH,FAI,SELL,165,134.97
733,2025-12-17 15:14:00,2025-12-17,HEALTH,QPD,SELL,138,129.09
734,2025-12-31 12:06:00,2025-12-31,HEALTH,QAH,SELL,239,160.13
735,2025-11-06 14:20:00,2025-11-06,CORE,CWP,BUY,482,30.19
736,2025-10-03 10:51:00,2025-10-03,TMT,VQW,SELL,136,56.1
737,2026-01-30 10:41:00,2026-01-30,HEALTH,GGO,SELL,126,85.54
738,2025-12-31 15:03:00,2025-12-31,TMT,ZNZ,SELL,632,226.08
739,2026-01-28 13:33:00,2026-01-28,CORE,RVU,BUY,111,205.34
740,2025-10-02 14:09:00,2025-10-02,TMT,WIR,SELL,156,63.07
741,2025-12-18 14:24:00,2025-12-18,HEALTH,AFN,BUY,564,213.24
742,2025-11-12 11:07:00,2025-11-12,TMT,GFY,BUY,40,124.58
743,2025-10-31 13:44:00,2025-10-31,CORE,WAS,SELL,196,189.85
744,2025-12-17 15:14:00,2025-12-17,TMT,LYW,BUY,309,44.65
745,2025-10-15 12:40:00,2025-10-15,HEALTH,OFP,SELL,261,146.03
746,2025-10-31 12:40:00,2025-10-31,TMT,PSB,BUY,622,36.86
747,2025-10-01 15:17:00,2025-10-01,CORE,WAS,SELL,766,191.35
748,2025-11-19 13:32:00,2025-11-19,CORE,CWP,BUY,246,31.93
749,2025-11-26 10:52:00,2025-11-26,HEALTH,WIR,BUY,774,71.06
750,2026-01-27 13:05:00,2026-01-27,TMT,CQU,BUY,270,36.7
751,2026-01-02 12:03:00,2026-01-02,CORE,ZQO,BUY,714,197.21
752,2025-10-30 10:32:00,2025-10-30,CORE,SIE,BUY,276,188.29
753,2026-01-08 11:08:00,2026-01-08,CORE,AFQ,BUY,210,71.16
754,2026-01-21 15:46:00,2026-01-21,HEALTH,QJJ,BUY,150,70.33
755,2025-12-30 12:46:00,2025-12-30,CORE,XWH,SELL,181,119.08
756,2025-10-01 13:20:00,2025-10-01,HEALTH,QJJ,BUY,130,77.84
757,2025-10-01 15:17:00,2025-10-01,HEALTH,GGO,SELL,95,76.99
758,2025-10-17 15:30:00,2025-10-17,TMT,ZQO,SELL,643,169.5
759,2026-01-14 11:15:00,2026-01-14,CORE,CQU,BUY,683,35.73
760,2025-12-25 09:48:00,2025-12-25,CORE,OFP,SELL,559,124.76
761,2025-11-07 15:09:00,2025-11-07,HEALTH,OFP,BUY,51,138.56
762,2025-12-08 11:16:00,2025-12-08,TMT,GCH,BUY,454,255.76
763,2025-12-04 14:46:00,2025-12-04,CORE,PSB,SELL,543,35.15
764,2025-10-21 10:45:00,2025-10-21,TMT,ZQO,SELL,285,172.98
765,2026-01-12 10:13:00,2026-01-12,TMT,VAU,BUY,423,186.88
766,2025-12-29 13:42:00,2025-12-29,CORE,VQW,SELL,477,52.45
767,2025-10-17 09:58:00,2025-10-17,CORE,SIE,BUY,495,178.92
768,2025-10-10 12:08:00,2025-10-10,CORE,QPE,SELL,270,256.19
769,2025-11-17 11:54:00,2025-11-17,HEALTH,KFZ,SELL,449,74.97
770,2025-11-13 13:42:00,2025-11-13,CORE,XWH,BUY,592,133.46
771,2025-10-31 15:02:00,2025-10-31,TMT,WIR,SELL,60,59.84
772,2025-10-23 13:04:00,2025-10-23,TMT,KBJ,BUY,167,64.93
773,2025-11-26 13:19:00,2025-11-26,HEALTH,ZJO,SELL,638,143.02
774,2025-12-23 09:38:00,2025-12-23,CORE,AFQ,BUY,654,69.57
775,2025-10-24 13:37:00,2025-10-24,CORE,NCB,BUY,370,151.98
776,2025-11-25 14:01:00,2025-11-25,TMT,RNG,SELL,40,43.73
777,2025-10-02 13:08:00,2025-10-02,HEALTH,SEJ,SELL,601,200.02
778,2026-01-13 12:27:00,2026-01-13,HEALTH,GNE,BUY,44,96.6
779,2025-11-17 11:24:00,2025-11-17,TMT,CWP,BUY,99,31.14
780,2025-12-17 14:13:00,2025-12-17,HEALTH,KFZ,SELL,450,81.27
781,2025-12-09 10:13:00,2025-12-09,HEALTH,USN,BUY,515,107.34
782,2025-10-29 09:35:00,2025-10-29,TMT,GPX,BUY,294,31.28
783,2025-12-18 10:14:00,2025-12-18,CORE,WIR,BUY,372,65.77
784,2025-11-03 11:36:00,2025-11-03,CORE,ZNZ,BUY,532,224.28
785,2025-10-30 10:29:00,2025-10-30,CORE,GNE,SELL,267,89.82
786,2026-01-21 15:13:00,2026-01-21,TMT,WIR,SELL,681,79.08
787,2025-12-15 10:29:00,2025-12-15,HEALTH,FGY,BUY,208,142.99
788,2026-01-29 11:35:00,2026-01-29,CORE,KBJ,BUY,211,63.8
789,2025-10-07 13:37:00,2025-10-07,TMT,QAH,BUY,506,185.52
790,2025-10-30 09:51:00,2025-10-30,HEALTH,FHC,SELL,776,204.48
791,2025-10-21 15:27:00,2025-10-21,TMT,VAU,BUY,618,174.8
792,2025-11-26 11:02:00,2025-11-26,CORE,ZJO,SELL,391,143.27
793,2025-11-04 12:22:00,2025-11-04,HEALTH,CQU,BUY,736,39.95
794,2025-10-09 09:56:00,2025-10-09,HEALTH,LYW,BUY,248,48.72
795,2025-10-13 13:20:00,2025-10-13,TMT,FHC,SELL,297,207.55
796,2025-12-26 11:34:00,2025-12-26,TMT,QAH,BUY,266,161.27
797,2025-11-03 14:49:00,2025-11-03,HEALTH,PSB,SELL,48,37.13
798,2025-11-10 14:53:00,2025-11-10,CORE,OFP,BUY,304,137.38
799,2026-01-08 09:55:00,2026-01-08,CORE,CQU,SELL,451,37.5
800,2026-01-15 15:15:00,2026-01-15,HEALTH,NCB,BUY,247,145.52
801,2025-10-24 14:26:00,2025-10-24,TMT,XWH,BUY,169,130.11
802,2025-10-23 12:35:00,2025-10-23,HEALTH,GPX,BUY,342,32.03
803,2025-11-17 12:49:00,2025-11-17,HEALTH,XWH,BUY,209,132.95
804,2025-10-24 12:27:00,2025-10-24,HEALTH,AFN,BUY,227,198.76
805,2025-10-31 11:07:00,2025-10-31,HEALTH,KXL,BUY,196,208.37
806,2025-10-08 14:52:00,2025-10-08,CORE,CWP,SELL,195,30.99
807,2025-11-03 14:43:00,2025-11-03,CORE,SEJ,BUY,427,238.12
808,2026-01-16 15:33:00,2026-01-16,CORE,CQU,BUY,178,35.51
809,2026-01-19 11:12:00,2026-01-19,TMT,YIC,SELL,503,182.14
810,2025-10-16 15:10:00,2025-10-16,TMT,ZJO,SELL,107,107.54
811,2026-01-09 10:37:00,2026-01-09,TMT,FGY,BUY,199,162.19
812,2026-01-06 11:53:00,2026-01-06,HEALTH,RVU,SELL,264,215.14
813,2025-10-27 13:27:00,2025-10-27,CORE,GNE,SELL,216,90.29
814,2025-11-17 12:22:00,2025-11-17,TMT,XCK,SELL,518,238.38
815,2025-12-05 11:48:00,2025-12-05,CORE,PSB,SELL,786,34.73
816,2025-12-05 15:12:00,2025-12-05,TMT,LYW,SELL,724,46.27
817,2025-10-03 14:04:00,2025-10-03,HEALTH,AFQ,SELL,591,81.45
818,2025-10-30 15:31:00,2025-10-30,CORE,USN,SELL,13,110.22
819,2025-12-09 12:28:00,2025-12-09,HEALTH,QAH,BUY,604,175.35
820,2025-12-03 14:34:00,2025-12-03,TMT,XCK,BUY,287,240.13
821,2025-12-11 12:59:00,2025-12-11,CORE,CQU,BUY,301,38.52
822,2025-12-02 10:19:00,2025-12-02,CORE,FGY,SELL,667,142.14
823,2025-10-17 13:57:00,2025-10-17,TMT,XCK,SELL,141,207.17
824,2025-12-19 12:24:00,2025-12-19,CORE,QPD,SELL,216,126.56
825,2025-10-23 12:38:00,2025-10-23,TMT,ZQO,SELL,542,176.6
826,2026-01-13 11:03:00,2026-01-13,HEALTH,KFZ,BUY,179,83.2
827,2025-10-28 15:30:00,2025-10-28,CORE,AFN,SELL,736,196.03
828,2026-02-03 10:25:00,2026-02-03,CORE,GPX,BUY,447,26.92
829,2025-10-15 13:36:00,2025-10-15,CORE,QPD,SELL,435,117.06
830,2025-10-08 10:52:00,2025-10-08,CORE,CQU,BUY,736,42.58
831,2025-11-18 13:47:00,2025-11-18,CORE,WAS,SELL,125,191.73
832,2025-10-20 09:43:00,2025-10-20,TMT,XWH,BUY,283,126.14
833,2026-01-26 14:26:00,2026-01-26,HEALTH,XWH,BUY,748,128.85
834,2025-11-28 14:23:00,2025-11-28,TMT,CWP,BUY,554,33.76
835,2026-01-28 15:15:00,2026-01-28,HEALTH,FAI,BUY,313,146.32
836,2025-11-10 12:14:00,2025-11-10,TMT,XWH,BUY,485,130.34
837,2026-01-08 12:46:00,2026-01-08,TMT,VAU,SELL,152,187.89
838,2025-12-10 10:42:00,2025-12-10,HEALTH,OFP,SELL,272,128.43
839,2025-12-11 10:20:00,2025-12-11,TMT,GFY,BUY,704,107.2
840,2026-01-22 15:33:00,2026-01-22,CORE,NCB,SELL,323,135.71
841,2025-11-17 11:02:00,2025-11-17,TMT,AFN,SELL,598,211.67
842,2025-10-07 13:08:00,2025-10-07,TMT,GNE,SELL,729,90.25
843,2025-10-06 12:27:00,2025-10-06,HEALTH,RNG,BUY,251,39.03
844,2026-01-01 13:26:00,2026-01-01,CORE,FAI,BUY,45,129.23
845,2025-12-17 12:21:00,2025-12-17,CORE,GGO,SELL,108,78.09
846,2026-01-23 09:43:00,2026-01-23,TMT,QPD,BUY,86,122.21
847,2026-01-23 13:57:00,2026-01-23,HEALTH,RNG,SELL,787,45.4
848,2026-01-07 13:48:00,2026-01-07,HEALTH,VAU,BUY,189,185.54
849,2026-01-08 15:11:00,2026-01-08,TMT,KBJ,BUY,696,61.02
850,2026-01-29 14:42:00,2026-01-29,HEALTH,RVU,SELL,158,207.64
851,2025-10-27 09:37:00,2025-10-27,TMT,QCL,SELL,69,59.88
852,2025-10-23 13:00:00,2025-10-23,CORE,QPE,SELL,575,227.44
853,2026-01-23 12:31:00,2026-01-23,TMT,WAS,SELL,619,233.28
854,2026-01-09 13:57:00,2026-01-09,TMT,SEJ,BUY,200,245.6
855,2025-10-08 13:17:00,2025-10-08,HEALTH,CQU,SELL,521,42.57
856,2025-12-05 15:02:00,2025-12-05,CORE,VAU,BUY,92,185.88
857,2025-12-11 15:25:00,2025-12-11,CORE,OFP,SELL,689,129.17
858,2025-12-09 12:41:00,2025-12-09,HEALTH,GFY,SELL,707,106.97
859,2025-10-06 10:53:00,2025-10-06,HEALTH,RVU,SELL,361,239.99
860,2025-12-26 12:21:00,2025-12-26,CORE,CQU,BUY,733,37.36
861,2026-01-19 12:50:00,2026-01-19,TMT,QPD,SELL,341,126.97
862,2026-01-07 11:14:00,2026-01-07,CORE,AFQ,BUY,403,72.4
863,2025-11-12 15:11:00,2025-11-12,CORE,RNG,SELL,665,42.56
864,2025-12-11 11:23:00,2025-12-11,HEALTH,QPE,SELL,591,214.36
865,2026-01-08 09:48:00,2026-01-08,CORE,FGY,SELL,740,163.86
866,2026-01-22 15:35:00,2026-01-22,CORE,QPD,BUY,460,123.19
867,2025-10-15 13:18:00,2025-10-15,TMT,QCL,SELL,116,64.83
868,2025-11-12 15:31:00,2025-11-12,HEALTH,KBJ,SELL,63,57.82
869,2025-11-25 13:30:00,2025-11-25,TMT,GNE,SELL,311,88.73
870,2025-10-28 14:26:00,2025-10-28,TMT,VAU,SELL,697,179.61
871,2026-01-08 13:34:00,2026-01-08,TMT,NCB,SELL,231,154.6
872,2026-01-09 14:37:00,2026-01-09,HEALTH,SEJ,BUY,166,244.96
873,2025-11-13 12:16:00,2025-11-13,CORE,WIR,SELL,792,67.27
874,2025-10-15 10:48:00,2025-10-15,CORE,FGY,BUY,340,149.01
875,2025-10-14 14:15:00,2025-10-14,HEALTH,FTR,BUY,758,251.02
876,2025-11-12 11:38:00,2025-11-12,CORE,NCB,SELL,466,124.12
877,2026-01-07 12:33:00,2026-01-07,TMT,OFP,SELL,591,125.58
878,2025-10-20 15:29:00,2025-10-20,HEALTH,QPE,SELL,138,236.49
879,2025-11-11 13:14:00,2025-11-11,TMT,AFN,SELL,130,209.98
880,2025-12-17 11:44:00,2025-12-17,CORE,WAS,SELL,576,224.17
881,2025-10-17 12:50:00,2025-10-17,CORE,NCB,BUY,195,151.17
882,2025-12-04 14:19:00,2025-12-04,CORE,YIC,BUY,276,217.29
883,2025-11-05 14:30:00,2025-11-05,HEALTH,SIE,SELL,550,188.94
884,2026-01-30 15:18:00,2026-01-30,CORE,FHC,SELL,724,175.49
885,2025-12-11 11:31:00,2025-12-11,CORE,KFZ,BUY,632,81.86
886,2025-10-13 14:18:00,2025-10-13,TMT,USN,SELL,795,121.01
887,2025-12-22 10:47:00,2025-12-22,TMT,YIC,SELL,625,203.48
888,2025-10-10 14:27:00,2025-10-10,CORE,ZNZ,SELL,627,218.97
889,2025-11-06 12:51:00,2025-11-06,TMT,ZJO,SELL,552,128.85
890,2026-01-06 13:42:00,2026-01-06,TMT,FTR,BUY,325,220.9
891,2025-12-09 13:14:00,2025-12-09,TMT,QAH,SELL,92,174.16
892,2026-01-20 10:17:00,2026-01-20,HEALTH,QJJ,BUY,483,70.82
893,2025-10-22 12:27:00,2025-10-22,TMT,XCK,SELL,748,226.81
894,2025-12-15 13:29:00,2025-12-15,CORE,FTR,BUY,311,225.76
895,2025-12-22 14:50:00,2025-12-22,CORE,KBJ,BUY,266,58.06
896,2026-01-16 12:34:00,2026-01-16,HEALTH,QPD,BUY,339,126.65
897,2025-12-31 10:37:00,2025-12-31,HEALTH,GFY,BUY,227,93.55
898,2025-10-01 11:36:00,2025-10-01,TMT,QPD,BUY,601,110.95
899,2026-01-02 10:06:00,2026-01-02,TMT,FHC,BUY,200,183.15
900,2026-01-23 09:52:00,2026-01-23,CORE,XWH,SELL,54,126.53
901,2025-11-20 11:56:00,2025-11-20,HEALTH,QAH,SELL,173,174.27
902,2025-11-24 15:17:00,2025-11-24,CORE,KBJ,BUY,794,55.37
903,2025-10-08 11:33:00,2025-10-08,CORE,USN,SELL,131,114.69
904,2026-01-28 15:41:00,2026-01-28,CORE,QJJ,BUY,373,69.45
905,2026-01-28 13:13:00,2026-01-28,CORE,GFY,SELL,317,91.44
906,2025-12-26 13:35:00,2025-12-26,TMT,SIE,SELL,545,186.37
907,2026-01-22 13:15:00,2026-01-22,CORE,RVU,BUY,633,212.03
908,2026-01-21 14:00:00,2026-01-21,HEALTH,PSB,SELL,727,32.94
909,2025-12-17 15:38:00,2025-12-17,TMT,GFY,BUY,658,104.6
910,2026-01-29 10:05:00,2026-01-29,CORE,FGY,SELL,464,143.78
911,2025-10-06 10:47:00,2025-10-06,HEALTH,QPE,BUY,570,240.28
912,2025-10-31 12:35:00,2025-10-31,HEALTH,NCB,BUY,526,135.96
913,2025-11-17 13:49:00,2025-11-17,TMT,PSB,BUY,168,38.84
914,2025-10-30 13:44:00,2025-10-30,CORE,FGY,SELL,667,162.31
915,2025-12-18 15:48:00,2025-12-18,CORE,ZQO,SELL,411,181.97
916,2025-10-02 15:42:00,2025-10-02,TMT,QPE,BUY,16,230.17
917,2026-01-07 11:06:00,2026-01-07,HEALTH,USN,SELL,636,101.88
918,2026-01-26 10:40:00,2026-01-26,HEALTH,RNG,BUY,648,45.07
919,2025-10-30 13:46:00,2025-10-30,TMT,SIE,SELL,401,188.37
920,2026-01-22 09:46:00,2026-01-22,CORE,QAH,SELL,112,146.34
921,2025-10-01 10:28:00,2025-10-01,CORE,VAU,BUY,789,175.2
922,2025-11-27 15:17:00,2025-11-27,TMT,GPX,SELL,718,29.51
923,2025-11-24 13:07:00,2025-11-24,CORE,SEJ,BUY,278,253.61
924,2025-10-17 13:30:00,2025-10-17,CORE,LYW,SELL,326,51.11
925,2025-11-17 11:53:00,2025-11-17,HEALTH,GCH,SELL,508,243.83
926,2025-10-23 14:38:00,2025-10-23,CORE,LYW,SELL,622,50.42
927,2025-12-16 13:43:00,2025-12-16,HEALTH,CWP,SELL,734,34.77
928,2026-01-01 10:06:00,2026-01-01,CORE,WIR,SELL,457,70.3
929,2025-12-25 09:56:00,2025-12-25,TMT,QJJ,SELL,260,69.89
930,2025-12-04 10:11:00,2025-12-04,TMT,ZQO,BUY,193,187.07
931,2025-10-09 11:44:00,2025-10-09,TMT,GGO,SELL,297,77.03
932,2025-10-07 10:29:00,2025-10-07,TMT,RVU,BUY,580,237.58
933,2025-10-21 15:50:00,2025-10-21,CORE,QCL,BUY,236,59.4
934,2026-01-28 11:50:00,2026-01-28,TMT,USN,BUY,159,104.51
935,2025-10-01 13:12:00,2025-10-01,CORE,VAU,BUY,83,175.27
936,2025-10-23 15:34:00,2025-10-23,TMT,NCB,BUY,746,152.56
937,2026-01-22 14:59:00,2026-01-22,TMT,QJJ,BUY,211,69.7
938,2026-02-02 10:21:00,2026-02-02,CORE,FAI,SELL,633,151.4
939,2025-12-23 12:43:00,2025-12-23,TMT,ZNZ,BUY,251,222.95
940,2026-01-01 11:45:00,2026-01-01,TMT,NCB,SELL,750,151.08
941,2026-01-30 09:50:00,2026-01-30,HEALTH,CWP,SELL,293,34.92
942,2025-12-16 09:59:00,2025-12-16,HEALTH,AFN,SELL,698,211.65
943,2025-10-24 11:43:00,2025-10-24,TMT,FHC,BUY,472,210.55
944,2025-12-25 13:45:00,2025-12-25,CORE,XWH,SELL,236,119.17
945,2025-12-24 09:56:00,2025-12-24,HEALTH,QPD,SELL,485,127.77
946,2025-12-16 12:30:00,2025-12-16,TMT,YIC,BUY,444,204.77
947,2025-10-10 10:42:00,2025-10-10,CORE,SIE,BUY,617,168.73
948,2026-01-08 11:27:00,2026-01-08,CORE,GCH,BUY,335,254.59
949,2025-10-27 10:58:00,2025-10-27,CORE,CWP,BUY,148,30.25
950,2025-10-23 12:02:00,2025-10-23,HEALTH,ZQO,BUY,696,176.85
951,2025-12-23 09:36:00,2025-12-23,TMT,LYW,SELL,28,44.45
952,2025-10-03 15:07:00,2025-10-03,TMT,FGY,SELL,202,153.04
953,2025-12-17 14:51:00,2025-12-17,HEALTH,KXL,BUY,777,260.06
954,2025-10-16 13:54:00,2025-10-16,TMT,QAH,BUY,280,175.83
955,2025-11-03 15:18:00,2025-11-03,TMT,GPX,BUY,522,32.43
956,2025-10-29 09:57:00,2025-10-29,HEALTH,OFP,SELL,342,142.07
957,2026-01-02 11:23:00,2026-01-02,TMT,CQU,BUY,619,37.08
958,2025-10-07 11:18:00,2025-10-07,TMT,FTR,BUY,745,245.7
959,2025-11-12 12:19:00,2025-11-12,HEALTH,RVU,BUY,721,216.0
960,2025-12-24 12:11:00,2025-12-24,TMT,CQU,BUY,469,33.4
961,2026-01-05 13:08:00,2026-01-05,TMT,QCL,BUY,141,56.17
962,2025-10-13 11:12:00,2025-10-13,CORE,OFP,SELL,399,146.52
963,2025-11-17 11:22:00,2025-11-17,HEALTH,KBJ,SELL,334,58.21
964,2025-12-09 15:53:00,2025-12-09,TMT,AFN,BUY,790,222.99
965,2025-11-17 13:02:00,2025-11-17,CORE,SIE,BUY,557,184.35
966,2025-10-23 13:01:00,2025-10-23,TMT,RVU,SELL,561,225.52
967,2026-01-06 11:52:00,2026-01-06,TMT,QPE,SELL,232,189.27
968,2026-01-27 12:18:00,2026-01-27,HEALTH,VAU,SELL,507,194.87
969,2025-11-03 12:55:00,2025-11-03,CORE,KBJ,SELL,523,54.63
970,2026-01-01 13:10:00,2026-01-01,TMT,VAU,BUY,180,181.98
971,2025-12-08 12:03:00,2025-12-08,TMT,QPE,BUY,541,205.45
972,2025-12-15 13:22:00,2025-12-15,CORE,XCK,SELL,198,230.32
973,2025-12-26 14:39:00,2025-12-26,HEALTH,RNG,BUY,12,44.78
974,2025-11-03 09:42:00,2025-11-03,HEALTH,GCH,SELL,520,239.26
975,2025-10-14 10:40:00,2025-10-14,CORE,QAH,SELL,157,177.76
976,2026-01-09 10:14:00,2026-01-09,CORE,GPX,SELL,390,25.39
977,2025-10-21 15:51:00,2025-10-21,HEALTH,QCL,BUY,189,59.51
978,2025-12-05 13:41:00,2025-12-05,HEALTH,KBJ,SELL,734,59.93
979,2025-12-04 12:36:00,2025-12-04,HEALTH,ZNZ,BUY,349,222.67
980,2025-10-23 11:00:00,2025-10-23,HEALTH,GPX,SELL,249,32.07
981,2025-12-16 12:01:00,2025-12-16,TMT,SIE,BUY,302,182.63
982,2025-10-08 12:17:00,2025-10-08,CORE,GCH,SELL,100,230.96
983,2026-02-03 12:33:00,2026-02-03,HEALTH,OFP,SELL,396,119.58
984,2025-10-20 12:53:00,2025-10-20,HEALTH,GNE,BUY,403,89.57
985,2026-01-02 14:14:00,2026-01-02,HEALTH,WAS,BUY,574,234.31
986,2025-11-19 14:20:00,2025-11-19,HEALTH,YIC,BUY,76,237.88
987,2025-10-07 13:21:00,2025-10-07,HEALTH,FGY,BUY,27,143.55
988,2025-11-24 14:39:00,2025-11-24,HEALTH,FGY,BUY,657,156.12
989,2025-12-02 12:05:00,2025-12-02,TMT,VQW,BUY,618,51.83
990,2025-11-18 13:22:00,2025-11-18,CORE,FTR,BUY,387,236.67
991,2025-12-15 10:27:00,2025-12-15,TMT,SIE,SELL,685,182.37
992,2026-01-27 15:35:00,2026-01-27,HEALTH,GFY,SELL,700,92.51
993,2025-10-08 15:23:00,2025-10-08,HEALTH,KFZ,BUY,328,95.85
994,2025-10-10 14:16:00,2025-10-10,CORE,GPX,BUY,713,32.4
995,2026-01-07 14:29:00,2026-01-07,HEALTH,XWH,BUY,132,116.98
996,2025-10-29 13:39:00,2025-10-29,CORE,XCK,BUY,552,242.75
997,2025-10-23 13:06:00,2025-10-23,CORE,KBJ,BUY,163,65.0
998,2025-11-06 15:12:00,2025-11-06,TMT,GGO,SELL,399,86.34
999,2026-01-02 12:59:00,2026-01-02,CORE,YIC,SELL,418,187.47
1000,2025-12-19 10:06:00,2025-12-19,TMT,ZQO,SELL,383,177.62
1001,2025-10-23 12:48:00,2025-10-23,HEALTH,GFY,SELL,304,115.11
1002,2025-12-12 09:39:00,2025-12-12,HEALTH,NCB,SELL,304,146.33
1003,2025-11-18 09:42:00,2025-11-18,HEALTH,ZQO,SELL,495,173.95
1004,2025-12-25 13:21:00,2025-12-25,HEALTH,QPD,BUY,422,128.8
1005,2025-11-24 14:49:00,2025-11-24,HEALTH,LYW,SELL,776,48.41
1006,2025-11-28 15:47:00,2025-11-28,CORE,KBJ,SELL,512,55.93
1007,2025-12-25 12:20:00,2025-12-25,HEALTH,FTR,SELL,302,221.87
1008,2026-01-27 14:08:00,2026-01-27,HEALTH,WIR,SELL,85,75.32
1009,2025-11-17 14:01:00,2025-11-17,HEALTH,VAU,BUY,698,182.47
1010,2025-10-03 12:15:00,2025-10-03,HEALTH,FGY,SELL,223,153.4
1011,2025-12-01 13:20:00,2025-12-01,TMT,FAI,SELL,792,130.4
1012,2025-10-29 11:02:00,2025-10-29,HEALTH,OFP,BUY,662,141.94
1013,2026-01-27 13:40:00,2026-01-27,HEALTH,XWH,SELL,308,137.41
1014,2026-01-23 10:38:00,2026-01-23,CORE,USN,BUY,669,109.51
1015,2025-12-23 15:38:00,2025-12-23,HEALTH,KFZ,BUY,164,83.3
1016,2025-11-04 10:02:00,2025-11-04,TMT,SIE,SELL,359,183.6
1017,2025-11-04 14:53:00,2025-11-04,TMT,KBJ,BUY,235,54.33
1018,2025-10-17 13:06:00,2025-10-17,CORE,ZJO,SELL,259,107.8
1019,2025-10-17 10:17:00,2025-10-17,HEALTH,ZQO,BUY,322,169.88
1020,2025-10-27 10:56:00,2025-10-27,TMT,KXL,BUY,776,210.89
1021,2025-10-20 12:36:00,2025-10-20,CORE,ZQO,BUY,57,176.98
1022,2025-11-28 14:03:00,2025-11-28,TMT,ZJO,BUY,630,140.23
1023,2025-10-06 15:03:00,2025-10-06,HEALTH,SIE,SELL,304,167.26
